Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,_true_binary,_true_category
80.0,11395781.0,11.0,7.0,1820.0,11632.0,455.0,0.0,165.45454,229.55887,5792.0,0.0,1661.7142,2118.9517,1180.4369,1.5795319,670340.06,1742988.5,5567072.0,55.0,6395958.0,639595.8,1737411.5,5567903.0,121.0,11400000.0,1899287.6,2647630.5,5567072.0,87.0,0.0,0.0,0.0,0.0,360.0,232.0,0.9652695,0.6142624,0.0,5792.0,708.0,1444.7776,2087382.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,747.3333,165.45454,1661.7142,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1820.0,7.0,11632.0,29200.0,235.0,4.0,32.0,826441.0,0.0,826441.0,826441.0,5567072.0,0.0,5567072.0,5567072.0,attack,dos
80.0,73454850.0,8.0,5.0,56.0,11601.0,20.0,0.0,7.0,5.656854,5840.0,0.0,2320.2,2436.833,158.69612,0.17697947,6121237.5,20200000.0,70000000.0,3.0,73300000.0,10500000.0,26300000.0,70000000.0,3.0,149807.0,37451.75,52347.67,111214.0,167.0,0.0,0.0,0.0,0.0,172.0,112.0,0.10891044,0.068069026,0.0,5840.0,833.0714,1774.9062,3150292.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,897.1539,7.0,2320.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,56.0,5.0,11601.0,256.0,229.0,6.0,20.0,3258189.0,0.0,3258189.0,3258189.0,70000000.0,0.0,70000000.0,70000000.0,attack,ddos
21.0,9114637.0,9.0,15.0,104.0,188.0,23.0,0.0,11.555555,9.193899,34.0,0.0,12.533334,14.54975,32.036385,2.6331275,396288.56,1032420.44,3456785.0,3.0,6127970.0,765996.25,1424460.4,3500873.0,3.0,9114483.0,651034.5,1274847.0,3456785.0,3.0,0.0,0.0,0.0,0.0,296.0,488.0,0.98742276,1.6457046,0.0,34.0,11.68,12.562245,157.81,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.166667,11.555555,12.533334,0.0,0.0,0.0,0.0,0.0,0.0,9.0,104.0,15.0,188.0,29200.0,227.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,brute_force
80.0,573276.0,3.0,4.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,11595.0,0.0,2901.75,5795.5005,20292.145,12.210524,95546.0,233540.47,572258.0,3.0,943.0,471.5,662.5591,940.0,3.0,573199.0,191066.33,330122.0,572258.0,4.0,0.0,0.0,0.0,0.0,72.0,92.0,5.2330813,6.977442,0.0,11595.0,1454.125,4097.5376,16800000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1661.8572,8.666667,2901.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,4.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,ddos
80.0,1615732.0,3.0,6.0,26.0,11601.0,20.0,0.0,8.666667,10.263203,4380.0,0.0,1933.5,1771.8536,7196.119,5.5702305,201966.5,563904.2,1597477.0,6.0,17954.0,8977.0,12057.585,17503.0,451.0,1615726.0,323145.2,712415.4,1597477.0,15.0,0.0,0.0,0.0,0.0,72.0,132.0,1.8567436,3.7134871,0.0,4380.0,1162.7,1653.6016,2734398.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1291.8889,8.666667,1933.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,6.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,ddos
1455.0,37.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,162162.16,54054.055,37.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,27027.027,27027.027,0.0,6.0,2.0,3.4641016,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,probe
80.0,84884040.0,9.0,5.0,62.0,11607.0,20.0,0.0,6.888889,5.3019915,5840.0,0.0,2321.4,3173.3738,137.4699,0.16493088,6529542.0,23000000.0,82900000.0,1.0,83000000.0,10400000.0,29300000.0,82900000.0,1.0,1857995.0,464498.75,928322.25,1856982.0,3.0,0.0,0.0,0.0,0.0,192.0,112.0,0.10602699,0.058903884,0.0,5840.0,778.3333,2037.8445,4152810.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,833.9286,6.888889,2321.4,0.0,0.0,0.0,0.0,0.0,0.0,9.0,62.0,5.0,11607.0,256.0,229.0,7.0,20.0,118996.0,0.0,118996.0,118996.0,82900000.0,0.0,82900000.0,82900000.0,attack,ddos
80.0,5452764.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7335729,1817588.0,3147392.8,5451884.0,127.0,5452764.0,2726382.0,3854442.0,5451884.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.55017966,0.18339323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,web_attack
80.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,251.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,dos
80.0,36099216.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055402864,36100000.0,0.0,36100000.0,36100000.0,36100000.0,36100000.0,0.0,36100000.0,36100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.055402864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,410.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,36100000.0,0.0,36100000.0,36100000.0,attack,dos
37491.0,18.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,666666.7,111111.11,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,55555.555,55555.555,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,65535.0,1296.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,benign
53.0,511.0,1.0,1.0,55.0,115.0,55.0,55.0,55.0,0.0,115.0,115.0,115.0,0.0,332681.03,3913.8943,511.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,1956.9471,1956.9471,55.0,115.0,75.0,34.641018,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112.5,55.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,1.0,115.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,benign
53.0,99979.0,4.0,2.0,140.0,174.0,35.0,35.0,35.0,0.0,87.0,87.0,87.0,0.0,3140.6594,60.012604,19995.8,30456.172,68897.0,3.0,31078.0,10359.333,17898.738,31027.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,80.0,40.0,40.0084,20.0042,35.0,87.0,49.857143,25.373402,643.8095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.166668,35.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,140.0,2.0,174.0,-1.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,benign
22.0,99.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20202.02,99.0,0.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,10101.01,10101.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,259.0,247.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,brute_force
49992.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.7,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,333333.34,333333.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,29.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,benign
80.0,12047734.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.9920758,0.33201265,4015911.2,6954894.0,12000000.0,4.0,12000000.0,4015911.2,6954894.0,12000000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.33201265,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,1003.0,0.0,1003.0,1003.0,12000000.0,0.0,12000000.0,12000000.0,attack,ddos
22.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,50.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,259.0,247.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,brute_force
80.0,99999256.0,2.0,2.0,16.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.16000119,0.040000297,33300000.0,57700000.0,100000000.0,51.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,1.0,0.0,0.0,0.0,64.0,64.0,0.020000149,0.020000149,0.0,8.0,4.8,4.3817806,19.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,2.0,0.0,229.0,235.0,1.0,32.0,51.0,0.0,51.0,51.0,100000000.0,0.0,100000000.0,100000000.0,attack,dos
6004.0,44.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,136363.64,45454.547,44.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,22727.273,22727.273,0.0,6.0,2.0,3.4641016,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,probe
80.0,36218.0,3.0,5.0,26.0,11601.0,20.0,0.0,8.666667,10.263203,7300.0,0.0,2320.2,3022.508,321028.22,220.88464,5174.0,10149.893,27233.0,75.0,8133.0,4066.5,5623.62,8043.0,90.0,36143.0,9035.75,12671.08,27233.0,197.0,0.0,0.0,0.0,0.0,72.0,112.0,82.83174,138.0529,0.0,7300.0,1291.8889,2460.653,6054813.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1453.375,8.666667,2320.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,ddos
80.0,9258753.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.5921416,0.4320236,3086251.0,5344685.5,9257762.0,3.0,9258753.0,3086251.0,5344685.5,9257762.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.4320236,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,991.0,0.0,991.0,991.0,9257762.0,0.0,9257762.0,9257762.0,attack,ddos
22.0,73.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27397.26,73.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,13698.63,13698.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,259.0,247.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,brute_force
49613.0,70.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,171428.58,28571.428,70.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,14285.714,14285.714,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,946.0,1609.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,benign
80.0,116473330.0,19.0,16.0,1395.0,2394.0,435.0,0.0,73.42105,160.86444,796.0,0.0,149.625,320.69525,32.53105,0.30049798,3425686.2,4687165.0,9997085.0,9.0,116000000.0,6470740.5,4698724.5,10000000.0,126.0,111000000.0,7408091.5,4485076.5,10000000.0,1074.0,0.0,0.0,0.0,0.0,392.0,464.0,0.16312747,0.13737051,0.0,796.0,105.25,243.21106,59151.62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,108.25714,73.42105,149.625,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1395.0,16.0,2394.0,8192.0,292.0,18.0,20.0,124137.73,333286.5,1129034.0,23470.0,9977876.0,58850.7,9997085.0,9800629.0,normal,benign
554.0,112.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,53571.43,17857.143,112.0,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,8928.571,8928.571,0.0,6.0,2.0,3.4641016,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,probe
80.0,4853846.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.180666,1.030111,1213461.5,2425585.8,4851840.0,4.0,4853846.0,1213461.5,2425585.8,4851840.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.030111,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,ddos
22.0,78.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25641.025,78.0,0.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,12820.513,12820.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,259.0,257.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,brute_force
32784.0,78.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,102564.1,25641.025,78.0,0.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,12820.513,12820.513,2.0,6.0,3.3333333,2.309401,5.3333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,probe
80.0,97895576.0,8.0,5.0,56.0,11601.0,20.0,0.0,7.0,5.656854,5840.0,0.0,2320.2,2436.833,119.07586,0.13279456,8157965.0,27400000.0,95100000.0,0.0,97200000.0,13900000.0,35800000.0,95100000.0,0.0,720246.0,180061.5,356360.56,714591.0,197.0,0.0,0.0,0.0,0.0,172.0,112.0,0.08171973,0.05107483,0.0,5840.0,833.0714,1774.9062,3150292.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,897.1539,7.0,2320.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,56.0,5.0,11601.0,256.0,229.0,6.0,20.0,2051000.0,0.0,2051000.0,2051000.0,95100000.0,0.0,95100000.0,95100000.0,attack,ddos
80.0,1692961.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,17.720432,2.9534054,423240.25,844361.6,1689782.0,3.0,1692961.0,423240.25,844361.6,1689782.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.9534054,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,ddos
51713.0,48.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,250000.0,41666.668,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20833.334,20833.334,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,237.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,botnet
22.0,111.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18018.018,111.0,0.0,111.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,9009.009,9009.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,259.0,247.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,brute_force
443.0,1459209.0,13.0,7.0,845.0,3225.0,341.0,0.0,65.0,114.28765,2736.0,0.0,460.7143,1012.94745,2789.1824,13.706056,76800.48,143705.31,347748.0,1.0,1459209.0,121600.75,167413.28,349762.0,1.0,1106491.0,184415.17,202444.23,410746.0,189.0,0.0,0.0,0.0,0.0,428.0,232.0,8.9089365,4.7971196,0.0,2736.0,193.80952,594.35004,353251.97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,203.5,65.0,460.7143,0.0,0.0,0.0,0.0,0.0,0.0,13.0,845.0,7.0,3225.0,65535.0,35.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,benign
80.0,6992787.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.432108,0.57201797,2330929.0,4037286.5,6992786.0,0.0,6992787.0,2330929.0,4037286.5,6992786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.57201797,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,1.0,0.0,1.0,1.0,6992786.0,0.0,6992786.0,6992786.0,attack,ddos
137.0,19.0,13.0,0.0,650.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,34200000.0,684210.5,1.5833334,1.4433757,6.0,1.0,19.0,1.5833334,1.4433757,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,0.0,684210.5,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.846153,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,650.0,0.0,0.0,-1.0,-1.0,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,benign
53.0,61017.0,1.0,1.0,42.0,170.0,42.0,42.0,42.0,0.0,170.0,170.0,170.0,0.0,3474.4417,32.777752,61017.0,0.0,61017.0,61017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,32.0,16.388876,16.388876,42.0,170.0,84.666664,73.90083,5461.3335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127.0,42.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,1.0,170.0,-1.0,-1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,benign
53.0,80587.0,1.0,1.0,74.0,90.0,74.0,74.0,74.0,0.0,90.0,90.0,90.0,0.0,2035.0677,24.817898,80587.0,0.0,80587.0,80587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,12.408949,12.408949,74.0,90.0,79.333336,9.237604,85.333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,119.0,74.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,1.0,90.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,benign
21.0,231.0,2.0,1.0,14.0,0.0,14.0,0.0,7.0,9.899495,0.0,0.0,0.0,0.0,60606.062,12987.013,115.5,126.57211,205.0,26.0,231.0,231.0,0.0,231.0,231.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,20.0,8658.009,4329.0044,0.0,14.0,7.0,8.082904,65.333336,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.333333,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,1.0,0.0,229.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,brute_force
34573.0,43.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,186046.52,46511.63,43.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,23255.814,23255.814,2.0,6.0,3.3333333,2.309401,5.3333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,probe
